,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Class
6573,6996390,2008,12,2,2,2022.0,1900,2226.0,2121,DL,1683,N3739P,304.0,321.0,286.0,65.0,82.0,ATL,SJC,2116,5.0,13.0,0,N,0,65.0,0.0,0.0,0.0,0.0,0
6574,6996393,2008,12,2,2,2008.0,1846,2208.0,2032,DL,1689,N382DA,120.0,106.0,73.0,96.0,82.0,RIC,ATL,481,34.0,13.0,0,N,0,0.0,0.0,14.0,0.0,82.0,0
6575,6996396,2008,12,2,2,1242.0,1217,1535.0,1519,DL,1692,N909DE,113.0,122.0,93.0,16.0,25.0,MKE,ATL,669,8.0,12.0,0,N,0,3.0,0.0,0.0,0.0,13.0,0
6576,6996402,2008,12,2,2,826.0,745,1048.0,952,DL,1696,N980DL,142.0,127.0,93.0,56.0,41.0,BUF,ATL,712,6.0,43.0,0,N,0,0.0,41.0,15.0,0.0,0.0,0
6577,6996403,2008,12,2,2,1638.0,1627,1837.0,1825,DL,1697,N917DL,59.0,58.0,34.0,12.0,11.0,BHM,ATL,134,7.0,18.0,0,N,0,,,,,,0
6578,6996407,2008,12,2,2,1756.0,1747,1907.0,1908,DL,1701,N963DL,71.0,81.0,44.0,-1.0,9.0,CLT,ATL,227,8.0,19.0,0,N,0,,,,,,0
6579,6996408,2008,12,2,2,2028.0,2007,2151.0,2144,DL,1701,N951DL,143.0,157.0,124.0,7.0,21.0,ATL,SAT,874,3.0,16.0,0,N,0,,,,,,0
6580,6996412,2008,12,2,2,1058.0,1045,1221.0,1213,DL,1705,N900DE,83.0,88.0,65.0,8.0,13.0,CVG,ATL,373,7.0,11.0,0,N,0,,,,,,0
6581,6996416,2008,12,2,2,1508.0,1424,1528.0,1455,DL,1710,N618DL,80.0,91.0,61.0,33.0,44.0,ATL,MSY,425,5.0,14.0,0,N,0,16.0,0.0,0.0,0.0,17.0,0
6582,6996417,2008,12,2,2,1652.0,1645,1815.0,1818,DL,1711,N961DL,83.0,93.0,62.0,-3.0,7.0,CVG,ATL,373,7.0,14.0,0,N,0,,,,,,0
6583,6996419,2008,12,2,2,1605.0,1545,1844.0,1814,DL,1712,N618DL,99.0,89.0,63.0,30.0,20.0,MSY,ATL,425,24.0,12.0,0,N,0,0.0,0.0,10.0,0.0,20.0,0
6584,6996423,2008,12,2,2,628.0,550,925.0,852,DL,1717,N955DL,117.0,122.0,94.0,33.0,38.0,MKE,ATL,669,8.0,15.0,0,N,0,33.0,0.0,0.0,0.0,0.0,0
6585,6996429,2008,12,2,2,1500.0,1436,1625.0,1553,DL,1722,N945DL,85.0,77.0,58.0,32.0,24.0,ATL,SDF,321,6.0,21.0,0,N,0,24.0,0.0,8.0,0.0,0.0,0
6586,6996430,2008,12,2,2,1937.0,1916,1954.0,1932,DL,1723,N618DL,77.0,76.0,44.0,22.0,21.0,ATL,PNS,272,6.0,27.0,0,N,0,3.0,0.0,1.0,0.0,18.0,0
6587,6996434,2008,12,2,2,1009.0,1000,1033.0,1010,DL,1727,N3753,84.0,70.0,39.0,23.0,9.0,ATL,BNA,214,7.0,38.0,0,N,0,9.0,0.0,14.0,0.0,0.0,0
6588,6996436,2008,12,2,2,2017.0,2000,2240.0,2221,DL,1728,N625DL,143.0,141.0,114.0,19.0,17.0,ATL,BDL,859,5.0,24.0,0,N,0,0.0,0.0,2.0,0.0,17.0,0
6589,6996439,2008,12,2,2,1715.0,1700,1915.0,1850,DL,1730,N391DA,120.0,110.0,75.0,25.0,15.0,PIT,ATL,526,30.0,15.0,0,N,0,0.0,15.0,10.0,0.0,0.0,0
6590,6996444,2008,12,2,2,1230.0,1203,1334.0,1316,DL,1737,N626DL,64.0,73.0,44.0,18.0,27.0,CLT,ATL,227,6.0,14.0,0,N,0,0.0,0.0,0.0,0.0,18.0,0
6591,6996445,2008,12,2,2,1407.0,1400,1616.0,1605,DL,1737,N644DL,249.0,245.0,230.0,11.0,7.0,ATL,SLC,1589,5.0,14.0,0,N,0,,,,,,0
6592,6996451,2008,12,2,2,1521.0,1515,1743.0,1725,DL,1743,N994DL,142.0,130.0,93.0,18.0,6.0,BUF,ATL,712,10.0,39.0,0,N,0,0.0,0.0,12.0,0.0,6.0,0
6593,6996455,2008,12,2,2,637.0,630,1014.0,1001,DL,1747,N953DL,157.0,151.0,114.0,13.0,7.0,MSP,ATL,906,26.0,17.0,0,N,0,,,,,,0
6594,6996460,2008,12,2,2,1841.0,1835,2059.0,2059,DL,1752,N946DL,78.0,84.0,52.0,0.0,6.0,MEM,ATL,332,7.0,19.0,0,N,0,,,,,,0
6595,6996463,2008,12,2,2,2133.0,2119,2124.0,2113,DL,1755,N902DE,51.0,54.0,25.0,11.0,14.0,ATL,BHM,134,5.0,21.0,0,N,0,,,,,,0
6596,6996464,2008,12,2,2,847.0,840,1054.0,1034,DL,1757,N302DQ,307.0,294.0,272.0,20.0,7.0,ATL,SNA,1919,9.0,26.0,0,N,0,2.0,0.0,13.0,0.0,5.0,0
6597,6996467,2008,12,2,2,1956.0,1925,2129.0,2109,DL,1760,N372DA,153.0,164.0,132.0,20.0,31.0,ATL,MSP,906,7.0,14.0,0,N,0,0.0,0.0,0.0,0.0,20.0,0
6598,6996470,2008,12,2,2,1354.0,1335,1525.0,1502,DL,1763,N3753,271.0,267.0,245.0,23.0,19.0,ATL,LAS,1747,5.0,21.0,0,N,0,6.0,0.0,4.0,0.0,13.0,0
6599,6996472,2008,12,2,2,1218.0,1152,1331.0,1303,DL,1766,N656DL,73.0,71.0,46.0,28.0,26.0,JAX,ATL,270,5.0,22.0,0,N,0,0.0,0.0,2.0,0.0,26.0,0
6600,6996475,2008,12,2,2,1449.0,1440,1633.0,1628,DL,1770,N667DN,104.0,108.0,80.0,5.0,9.0,ATL,IAD,533,8.0,16.0,0,N,0,,,,,,0
6601,6996480,2008,12,2,2,1850.0,1756,2039.0,1942,DL,1774,N931DL,109.0,106.0,83.0,57.0,54.0,ATL,IAD,533,9.0,17.0,0,N,0,54.0,0.0,3.0,0.0,0.0,0
6602,6996489,2008,12,2,2,1134.0,1120,1843.0,1831,DL,1782,N302DQ,249.0,251.0,227.0,12.0,14.0,SNA,ATL,1919,9.0,13.0,0,N,0,,,,,,0
6603,6996490,2008,12,2,2,1336.0,1329,1514.0,1514,DL,1784,N910DE,98.0,105.0,77.0,0.0,7.0,RIC,ATL,481,8.0,13.0,0,N,0,,,,,,0
6604,6996491,2008,12,2,2,1918.0,1904,1951.0,1937,DL,1785,N945DL,93.0,93.0,62.0,14.0,14.0,ATL,MSY,425,10.0,21.0,0,N,0,,,,,,0
6605,6996492,2008,12,2,2,1105.0,1050,1428.0,1413,DL,1786,N968DL,143.0,143.0,122.0,15.0,15.0,SAT,ATL,874,10.0,11.0,0,N,0,0.0,0.0,0.0,0.0,15.0,0
6606,6996498,2008,12,2,2,2141.0,2129,2334.0,2311,DL,1792,N301DQ,113.0,102.0,79.0,23.0,12.0,ATL,ORF,516,6.0,28.0,0,N,0,12.0,0.0,11.0,0.0,0.0,0
6607,6996502,2008,12,2,2,1741.0,1730,2005.0,1943,DL,1795,N926DL,144.0,133.0,97.0,22.0,11.0,BUF,ATL,712,34.0,13.0,0,N,0,0.0,0.0,11.0,0.0,11.0,0
6608,6996503,2008,12,2,2,1312.0,1254,1615.0,1552,DL,1796,N910DL,123.0,118.0,97.0,23.0,18.0,MCI,ATL,692,8.0,18.0,0,N,0,0.0,0.0,5.0,0.0,18.0,0
6609,6996505,2008,12,2,2,2130.0,2123,2158.0,2134,DL,1797,N950DL,88.0,71.0,45.0,24.0,7.0,ATL,PNS,272,5.0,38.0,0,N,0,0.0,0.0,17.0,0.0,7.0,0
6610,6996511,2008,12,3,3,1320.0,1305,1549.0,1612,DL,4,N703TW,149.0,187.0,128.0,-23.0,15.0,JFK,MCO,944,5.0,16.0,0,N,0,,,,,,0
6611,6996517,2008,12,3,3,1743.0,1730,1914.0,1911,DL,15,N688DL,91.0,101.0,70.0,3.0,13.0,ATL,RSW,515,4.0,17.0,0,N,0,,,,,,0
6612,6996520,2008,12,3,3,1320.0,1313,1540.0,1543,DL,22,N673DL,80.0,90.0,55.0,-3.0,7.0,MSY,ATL,425,11.0,14.0,0,N,0,,,,,,0
6613,6996526,2008,12,3,3,1413.0,1405,1524.0,1530,DL,30,N945DL,71.0,85.0,44.0,-6.0,8.0,BOS,JFK,187,11.0,16.0,0,N,0,,,,,,0
6614,6996531,2008,12,3,3,1648.0,1640,1815.0,1754,DL,37,N378DA,267.0,254.0,242.0,21.0,8.0,CVG,LAS,1678,9.0,16.0,0,N,0,8.0,0.0,13.0,0.0,0.0,0
6615,6996532,2008,12,3,3,1409.0,1355,1607.0,1553,DL,38,N603DL,118.0,118.0,85.0,14.0,14.0,FLL,ATL,581,16.0,17.0,0,N,0,,,,,,0
6616,6996536,2008,12,3,3,1930.0,1855,2149.0,2116,DL,47,N136DL,319.0,321.0,292.0,33.0,35.0,ATL,SFO,2139,6.0,21.0,0,N,0,33.0,0.0,0.0,0.0,0.0,0
6617,6996539,2008,12,3,3,1050.0,1040,1341.0,1342,DL,50,N909DA,111.0,122.0,87.0,-1.0,10.0,IAH,ATL,689,13.0,11.0,0,N,0,,,,,,0
6618,6996542,2008,12,3,3,1834.0,1728,1948.0,1855,DL,56,N935DL,74.0,87.0,59.0,53.0,66.0,ATL,CVG,373,6.0,9.0,0,N,0,53.0,0.0,0.0,0.0,0.0,0
6619,6996543,2008,12,3,3,1911.0,1850,2048.0,2005,DL,57,N922DL,157.0,135.0,121.0,43.0,21.0,ATL,IAH,689,8.0,28.0,0,N,0,16.0,0.0,22.0,0.0,5.0,0
6620,6996544,2008,12,3,3,1640.0,1630,1804.0,1758,DL,58,N1402A,84.0,88.0,63.0,6.0,10.0,MCO,ATL,403,9.0,12.0,0,N,0,,,,,,0
6621,6996546,2008,12,3,3,1141.0,1135,1848.0,1851,DL,61,N831MH,247.0,256.0,228.0,-3.0,6.0,LAX,ATL,1946,8.0,11.0,0,N,0,,,,,,0
6622,6996548,2008,12,3,3,1911.0,1855,2122.0,2049,DL,63,N126DL,311.0,294.0,267.0,33.0,16.0,ATL,LAX,1946,10.0,34.0,0,N,0,16.0,0.0,17.0,0.0,0.0,0
6623,6996550,2008,12,3,3,1921.0,1858,2100.0,2025,DL,65,N1402A,279.0,267.0,240.0,35.0,23.0,ATL,LAS,1747,6.0,33.0,0,N,0,17.0,0.0,12.0,0.0,6.0,0
6624,6996551,2008,12,3,3,1219.0,1210,1519.0,1516,DL,66,N624DL,120.0,126.0,93.0,3.0,9.0,DFW,ATL,732,10.0,17.0,0,N,0,,,,,,0
6625,6996554,2008,12,3,3,1722.0,1716,1941.0,1931,DL,69,N652DL,319.0,315.0,297.0,10.0,6.0,ATL,SFO,2139,6.0,16.0,0,N,0,,,,,,0
6626,6996572,2008,12,3,3,1551.0,1545,1911.0,1930,DL,95,N712TW,320.0,345.0,296.0,-19.0,6.0,JFK,SLC,1989,6.0,18.0,0,N,0,,,,,,0
6627,6996576,2008,12,3,3,1022.0,1010,1732.0,1730,DL,101,N6702,250.0,260.0,226.0,2.0,12.0,LAX,ATL,1946,10.0,14.0,0,N,0,,,,,,0
6628,6996577,2008,12,3,3,843.0,830,1050.0,956,DL,104,N139DL,307.0,266.0,255.0,54.0,13.0,ATL,LAS,1747,5.0,47.0,0,N,0,0.0,0.0,54.0,0.0,0.0,0
6629,6996578,2008,12,3,3,1155.0,1056,1844.0,1747,DL,105,N124DE,229.0,231.0,196.0,57.0,59.0,LAS,ATL,1747,12.0,21.0,0,N,0,2.0,0.0,0.0,0.0,55.0,0
6630,6996583,2008,12,3,3,852.0,840,1049.0,1028,DL,110,N831MH,297.0,288.0,259.0,21.0,12.0,ATL,LAX,1946,5.0,33.0,0,N,0,12.0,0.0,9.0,0.0,0.0,0
6631,6996595,2008,12,3,3,1257.0,1250,1548.0,1505,DL,132,N180DN,171.0,135.0,134.0,43.0,7.0,ATL,JFK,760,13.0,24.0,0,N,0,7.0,0.0,36.0,0.0,0.0,0
6632,6996600,2008,12,3,3,1702.0,1654,1922.0,1925,DL,147,N659DL,140.0,151.0,115.0,-3.0,8.0,EWR,ATL,745,9.0,16.0,0,N,0,,,,,,0
6633,6996604,2008,12,3,3,1709.0,1700,2046.0,2050,DL,151,N394DA,397.0,410.0,338.0,-4.0,9.0,JFK,SEA,2421,10.0,49.0,0,N,0,,,,,,0
6634,6996605,2008,12,3,3,1258.0,1250,2015.0,2007,DL,152,N139DL,257.0,257.0,227.0,8.0,8.0,LAX,ATL,1946,15.0,15.0,0,N,0,,,,,,0
6635,6996606,2008,12,3,3,1916.0,1900,2044.0,2036,DL,158,N642DL,88.0,96.0,63.0,8.0,16.0,TPA,ATL,406,15.0,10.0,0,N,0,,,,,,0
6636,6996609,2008,12,3,3,1410.0,1400,1712.0,1707,DL,165,N909DL,182.0,187.0,161.0,5.0,10.0,JFK,FLL,1069,3.0,18.0,0,N,0,,,,,,0
6637,6996613,2008,12,3,3,1147.0,1125,1848.0,1838,DL,172,N6703D,241.0,253.0,218.0,10.0,22.0,SAN,ATL,1891,10.0,13.0,0,N,0,,,,,,0
6638,6996616,2008,12,3,3,1736.0,1730,1918.0,1903,DL,176,N137DL,102.0,93.0,64.0,15.0,6.0,MCO,ATL,403,20.0,18.0,0,N,0,0.0,0.0,9.0,0.0,6.0,0
6639,6996631,2008,12,3,3,948.0,930,1055.0,1051,DL,365,N388DA,67.0,81.0,43.0,4.0,18.0,CLT,ATL,227,4.0,20.0,0,N,0,,,,,,0
6640,6996637,2008,12,3,3,1030.0,945,1500.0,1427,DL,419,N682DA,210.0,222.0,184.0,33.0,45.0,ATL,SJU,1547,6.0,20.0,0,N,0,8.0,0.0,0.0,0.0,25.0,0
6641,6996642,2008,12,3,3,1537.0,1520,1814.0,1815,DL,424,N682DA,217.0,235.0,197.0,-1.0,17.0,SJU,ATL,1547,9.0,11.0,0,N,0,,,,,,0
6642,6996643,2008,12,3,3,1749.0,1645,2225.0,2122,DL,427,N632DL,216.0,217.0,190.0,63.0,64.0,ATL,SJU,1547,5.0,21.0,0,N,0,63.0,0.0,0.0,0.0,0.0,0
6643,6996668,2008,12,3,3,1141.0,1135,1851.0,1853,DL,650,N3763D,250.0,258.0,225.0,-2.0,6.0,SEA,CVG,1964,6.0,19.0,0,N,0,,,,,,0
6644,6996670,2008,12,3,3,1134.0,1105,1505.0,1435,DL,651,N3740C,151.0,150.0,117.0,30.0,29.0,MSP,ATL,906,10.0,24.0,0,N,0,0.0,0.0,1.0,0.0,29.0,0
6645,6996675,2008,12,3,3,1804.0,1750,2057.0,2056,DL,658,N909DL,173.0,186.0,142.0,1.0,14.0,FLL,JFK,1069,18.0,13.0,0,N,0,,,,,,0
6646,6996680,2008,12,3,3,1345.0,1310,1823.0,1759,DL,662,N399DA,158.0,169.0,137.0,24.0,35.0,COS,ATL,1185,9.0,12.0,0,N,0,2.0,0.0,0.0,0.0,22.0,0
6647,6996703,2008,12,3,3,1030.0,1020,1207.0,1159,DL,689,N903DE,97.0,99.0,79.0,8.0,10.0,RSW,ATL,515,7.0,11.0,0,N,0,,,,,,0
6648,6996705,2008,12,3,3,945.0,930,1050.0,1049,DL,691,N602DL,65.0,79.0,46.0,1.0,15.0,JAX,ATL,270,8.0,11.0,0,N,0,,,,,,0
6649,6996716,2008,12,3,3,956.0,945,1227.0,1217,DL,701,N6710E,331.0,332.0,297.0,10.0,11.0,ATL,SFO,2139,7.0,27.0,0,N,0,,,,,,0
6650,6996717,2008,12,3,3,856.0,840,1202.0,1115,DL,702,N723TW,186.0,155.0,125.0,47.0,16.0,ATL,BOS,946,6.0,55.0,0,N,0,16.0,0.0,31.0,0.0,0.0,0
6651,6996720,2008,12,3,3,953.0,945,1221.0,1220,DL,704,N658DL,148.0,155.0,119.0,1.0,8.0,ATL,BOS,946,9.0,20.0,0,N,0,,,,,,0
6652,6996725,2008,12,3,3,1340.0,1331,1527.0,1522,DL,707,N911DL,107.0,111.0,88.0,5.0,9.0,ATL,MIA,595,6.0,13.0,0,N,0,,,,,,0
6653,6996727,2008,12,3,3,1128.0,1105,1412.0,1353,DL,709,N919DE,164.0,168.0,138.0,19.0,23.0,BOS,ATL,946,11.0,15.0,0,N,0,0.0,0.0,0.0,0.0,19.0,0
6654,6996729,2008,12,3,3,1238.0,1210,1528.0,1500,DL,711,N723TW,170.0,170.0,143.0,28.0,28.0,BOS,ATL,946,12.0,15.0,0,N,0,0.0,0.0,0.0,0.0,28.0,0
6655,6996730,2008,12,3,3,1441.0,1435,1722.0,1711,DL,712,N920DL,161.0,156.0,126.0,11.0,6.0,ATL,BOS,946,5.0,30.0,0,N,0,,,,,,0
6656,6996732,2008,12,3,3,1612.0,1605,1841.0,1838,DL,714,N907DL,149.0,153.0,124.0,3.0,7.0,ATL,BOS,946,8.0,17.0,0,N,0,,,,,,0
6657,6996733,2008,12,3,3,1454.0,1440,1742.0,1732,DL,715,N962DL,168.0,172.0,144.0,10.0,14.0,BOS,ATL,946,10.0,14.0,0,N,0,,,,,,0
6658,6996738,2008,12,3,3,1921.0,1845,2149.0,2119,DL,718,N372DA,148.0,154.0,118.0,30.0,36.0,ATL,BOS,946,5.0,25.0,0,N,0,16.0,0.0,0.0,0.0,14.0,0
6659,6996751,2008,12,3,3,946.0,924,1144.0,1130,DL,730,N917DE,58.0,66.0,42.0,14.0,22.0,PNS,ATL,272,7.0,9.0,0,N,0,,,,,,0
6660,6996755,2008,12,3,3,1146.0,1125,1336.0,1321,DL,733,N616DL,110.0,116.0,87.0,15.0,21.0,BWI,ATL,576,10.0,13.0,0,N,0,15.0,0.0,0.0,0.0,0.0,0
6661,6996756,2008,12,3,3,1638.0,1605,1833.0,1754,DL,734,N915DN,115.0,109.0,79.0,39.0,33.0,ATL,BWI,576,4.0,32.0,0,N,0,16.0,0.0,6.0,0.0,17.0,0
6662,6996763,2008,12,3,3,1927.0,1835,2126.0,2033,DL,741,N915DN,119.0,118.0,91.0,53.0,52.0,BWI,ATL,576,14.0,14.0,0,N,0,13.0,0.0,1.0,0.0,39.0,0
6663,6996766,2008,12,3,3,842.0,835,1049.0,954,DL,743,N652DL,247.0,199.0,177.0,55.0,7.0,ATL,DEN,1199,5.0,65.0,0,N,0,7.0,0.0,48.0,0.0,0.0,0
6664,6996770,2008,12,3,3,1229.0,1222,1350.0,1340,DL,747,N3758Y,201.0,198.0,179.0,10.0,7.0,ATL,DEN,1199,5.0,17.0,0,N,0,,,,,,0
6665,6996771,2008,12,3,3,1133.0,1045,1608.0,1538,DL,748,N652DL,155.0,173.0,135.0,30.0,48.0,DEN,ATL,1199,8.0,12.0,0,N,0,0.0,0.0,0.0,0.0,30.0,0
6666,6996775,2008,12,3,3,1622.0,1610,1750.0,1734,DL,751,N650DL,208.0,204.0,178.0,16.0,12.0,ATL,DEN,1199,6.0,24.0,0,N,0,0.0,0.0,4.0,0.0,12.0,0
6667,6996779,2008,12,3,3,2138.0,2127,2325.0,2251,DL,755,N674DL,227.0,204.0,176.0,34.0,11.0,ATL,DEN,1199,6.0,45.0,0,N,0,11.0,0.0,23.0,0.0,0.0,0
6668,6996783,2008,12,3,3,957.0,925,1250.0,1226,DL,760,N981DL,113.0,121.0,92.0,24.0,32.0,DFW,ATL,732,7.0,14.0,0,N,0,0.0,0.0,0.0,0.0,24.0,0
6669,6996784,2008,12,3,3,1227.0,1221,1347.0,1353,DL,761,N930DL,80.0,92.0,64.0,-6.0,6.0,IND,ATL,432,7.0,9.0,0,N,0,,,,,,0
6670,6996786,2008,12,3,3,1014.0,950,1148.0,1119,DL,763,N624DL,154.0,149.0,115.0,29.0,24.0,ATL,DFW,732,10.0,29.0,0,N,0,24.0,0.0,5.0,0.0,0.0,0
6671,6996790,2008,12,3,3,1153.0,1125,1343.0,1318,DL,771,N657DL,110.0,113.0,90.0,25.0,28.0,FLL,ATL,581,8.0,12.0,0,N,0,0.0,0.0,0.0,0.0,25.0,0
6672,6996793,2008,12,3,3,2033.0,2015,2240.0,2215,DL,772,N961DL,127.0,120.0,86.0,25.0,18.0,ATL,BUF,712,6.0,35.0,0,N,0,18.0,0.0,7.0,0.0,0.0,0
6673,6996812,2008,12,3,3,957.0,925,1255.0,1224,DL,787,N921DL,118.0,119.0,88.0,31.0,32.0,ORD,ATL,606,15.0,15.0,0,N,0,0.0,0.0,0.0,0.0,31.0,0
6674,6996813,2008,12,3,3,1421.0,1335,1941.0,1905,DL,788,N3730B,200.0,210.0,175.0,36.0,46.0,TUS,ATL,1541,16.0,9.0,0,N,0,2.0,0.0,0.0,0.0,34.0,0
6675,6996814,2008,12,3,3,2045.0,2010,2229.0,2152,DL,788,N3730B,104.0,102.0,69.0,37.0,35.0,ATL,PIT,526,5.0,30.0,0,N,0,21.0,0.0,2.0,0.0,14.0,0
6676,6996822,2008,12,3,3,2210.0,2120,2310.0,2219,DL,794,N915DN,120.0,119.0,85.0,51.0,50.0,ATL,ORD,606,8.0,27.0,0,N,0,0.0,0.0,1.0,0.0,50.0,0
6677,6996826,2008,12,3,3,745.0,730,926.0,907,DL,802,N604DL,101.0,97.0,83.0,19.0,15.0,ATL,DCA,547,7.0,11.0,0,N,0,0.0,0.0,19.0,0.0,0.0,0
6678,6996841,2008,12,3,3,1349.0,1320,1526.0,1459,DL,814,N938DL,97.0,99.0,75.0,27.0,29.0,ATL,DCA,547,9.0,13.0,0,N,0,18.0,0.0,0.0,0.0,9.0,0
6679,6996845,2008,12,3,3,1536.0,1520,1714.0,1707,DL,818,N692DL,98.0,107.0,78.0,7.0,16.0,ATL,DCA,547,7.0,13.0,0,N,0,,,,,,0
6680,6996848,2008,12,3,3,1609.0,1600,1805.0,1754,DL,821,N938DL,116.0,114.0,87.0,11.0,9.0,DCA,ATL,547,13.0,16.0,0,N,0,,,,,,0
6681,6996861,2008,12,3,3,2147.0,2120,2332.0,2304,DL,830,N909DA,105.0,104.0,77.0,28.0,27.0,ATL,DCA,547,6.0,22.0,0,N,0,27.0,0.0,1.0,0.0,0.0,0
6682,6996866,2008,12,3,3,724.0,715,957.0,947,DL,835,N689DL,153.0,152.0,112.0,10.0,9.0,EWR,ATL,745,13.0,28.0,0,N,0,,,,,,0
6683,6996869,2008,12,3,3,836.0,825,1113.0,1100,DL,837,N752AT,157.0,155.0,108.0,13.0,11.0,EWR,ATL,745,10.0,39.0,0,N,0,,,,,,0
6684,6996875,2008,12,3,3,1350.0,1340,1552.0,1604,DL,842,N659DL,122.0,144.0,101.0,-12.0,10.0,ATL,EWR,745,4.0,17.0,0,N,0,,,,,,0
6685,6996889,2008,12,3,3,846.0,835,1105.0,1023,DL,855,N657DL,139.0,108.0,82.0,42.0,11.0,ATL,FLL,581,2.0,55.0,0,N,0,0.0,0.0,32.0,0.0,10.0,0
6686,6996892,2008,12,3,3,1030.0,950,1226.0,1147,DL,857,N690DL,116.0,117.0,83.0,39.0,40.0,ATL,FLL,581,3.0,30.0,0,N,0,39.0,0.0,0.0,0.0,0.0,0
6687,6996894,2008,12,3,3,1139.0,1110,1326.0,1305,DL,859,N603DL,107.0,115.0,81.0,21.0,29.0,ATL,FLL,581,5.0,21.0,0,N,0,21.0,0.0,0.0,0.0,0.0,0
6688,6996898,2008,12,3,3,1315.0,1240,1515.0,1437,DL,864,N690DL,120.0,117.0,88.0,38.0,35.0,FLL,ATL,581,12.0,20.0,0,N,0,0.0,0.0,3.0,0.0,35.0,0
6689,6996901,2008,12,3,3,1201.0,1112,1322.0,1249,DL,867,N926DL,81.0,97.0,69.0,33.0,49.0,ATL,RIC,481,4.0,8.0,0,N,0,33.0,0.0,0.0,0.0,0.0,0
6690,6996905,2008,12,3,3,1200.0,1146,1932.0,1912,DL,873,N376DA,272.0,266.0,234.0,20.0,14.0,SMF,ATL,2092,24.0,14.0,0,N,0,0.0,0.0,6.0,0.0,14.0,0
6691,6996907,2008,12,3,3,1927.0,1840,2118.0,2039,DL,874,N646DL,111.0,119.0,84.0,39.0,47.0,FLL,ATL,581,13.0,14.0,0,N,0,0.0,0.0,0.0,0.0,39.0,0
6692,6996908,2008,12,3,3,2148.0,2135,2338.0,2325,DL,875,N6709,110.0,110.0,83.0,13.0,13.0,ATL,FLL,581,3.0,24.0,0,N,0,,,,,,0
6693,6996912,2008,12,3,3,1008.0,947,1136.0,1114,DL,878,N653DL,88.0,87.0,54.0,22.0,21.0,ATL,RDU,356,5.0,29.0,0,N,0,21.0,0.0,1.0,0.0,0.0,0
6694,6996913,2008,12,3,3,903.0,845,1027.0,1010,DL,879,N144DA,84.0,85.0,58.0,17.0,18.0,ATL,TPA,406,3.0,23.0,0,N,0,17.0,0.0,0.0,0.0,0.0,0
6695,6996916,2008,12,3,3,1012.0,956,1139.0,1125,DL,882,N673DL,87.0,89.0,62.0,14.0,16.0,TPA,ATL,406,11.0,14.0,0,N,0,,,,,,0
6696,6996918,2008,12,3,3,1117.0,1110,1240.0,1242,DL,884,N144DA,83.0,92.0,63.0,-2.0,7.0,TPA,ATL,406,7.0,13.0,0,N,0,,,,,,0
6697,6996920,2008,12,3,3,1232.0,1225,1405.0,1359,DL,886,N617DL,93.0,94.0,67.0,6.0,7.0,TPA,ATL,406,16.0,10.0,0,N,0,,,,,,0
6698,6996924,2008,12,3,3,1226.0,1150,1755.0,1728,DL,890,N639DL,209.0,218.0,183.0,27.0,36.0,PHX,ATL,1587,12.0,14.0,0,N,0,0.0,0.0,0.0,0.0,27.0,0
6699,6996930,2008,12,3,3,2051.0,2040,2208.0,2211,DL,895,N135DL,77.0,91.0,60.0,-3.0,11.0,ATL,TPA,406,4.0,13.0,0,N,0,,,,,,0
6700,6996935,2008,12,3,3,1027.0,1015,1305.0,1242,DL,899,N911DL,158.0,147.0,109.0,23.0,12.0,EWR,ATL,745,13.0,36.0,0,N,0,0.0,0.0,11.0,0.0,12.0,0
6701,6996937,2008,12,3,3,1516.0,1455,1729.0,1716,DL,901,N921DL,73.0,81.0,48.0,13.0,21.0,MEM,ATL,332,9.0,16.0,0,N,0,,,,,,0
6702,6996938,2008,12,3,3,915.0,740,1147.0,1000,DL,902,N918DL,152.0,140.0,106.0,107.0,95.0,ATL,LGA,761,8.0,38.0,0,N,0,95.0,0.0,12.0,0.0,0.0,0
6703,6996947,2008,12,3,3,1146.0,1140,1355.0,1401,DL,910,N6706Q,129.0,141.0,106.0,-6.0,6.0,ATL,LGA,761,7.0,16.0,0,N,0,,,,,,0
6704,6996949,2008,12,3,3,1221.0,1100,1455.0,1343,DL,913,N918DL,154.0,163.0,110.0,72.0,81.0,LGA,ATL,761,11.0,33.0,0,N,0,0.0,0.0,0.0,0.0,72.0,0
6705,6996953,2008,12,3,3,1451.0,1440,1723.0,1659,DL,916,N668DN,152.0,139.0,110.0,24.0,11.0,ATL,LGA,761,17.0,25.0,0,N,0,11.0,0.0,13.0,0.0,0.0,0
6706,6996955,2008,12,3,3,1555.0,1540,1811.0,1809,DL,918,N617DL,136.0,149.0,104.0,2.0,15.0,ATL,LGA,761,15.0,17.0,0,N,0,,,,,,0
6707,6996957,2008,12,3,3,1653.0,1640,1912.0,1910,DL,920,N618DL,139.0,150.0,106.0,2.0,13.0,ATL,LGA,761,15.0,18.0,0,N,0,,,,,,0
